year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,torque_nm,max_torque_rpm,brand
2019,25000,Petrol,Individual,Automatic,Fourth & Above Owner,20.3,1086,68.0,5,99.0,4500.0,Hyundai
2018,14681,Diesel,Dealer,Manual,First Owner,19.369999,1248,81.86,5,160.0,3000.0,Ford
2015,52000,Diesel,Individual,Manual,First Owner,25.83,1498,99.0,5,215.0,3000.0,Ford
2019,18500,Petrol,Individual,Manual,First Owner,20.3,1086,68.0,5,99.0,4500.0,Hyundai
2012,50000,Diesel,Individual,Manual,First Owner,23.03,1396,69.0,5,140.0,3000.0,Tata
2017,35000,Petrol,Individual,Manual,First Owner,22.5,999,67.0,5,91.0,4250.0,Datsun
2016,15500,Petrol,Individual,Manual,First Owner,16.78,1496,88.73,5,132.0,3000.0,Toyota
2013,120000,Diesel,Individual,Manual,First Owner,19.09,1396,69.0,5,135.0,2500.0,Tata
2012,60000,Diesel,Individual,Manual,First Owner,25.0,1396,69.0,5,140.0,3000.0,Tata
2014,43011,Petrol,Dealer,Manual,First Owner,18.88,999,123.37,5,170.0,4500.0,Ford
2017,15000,Diesel,Individual,Manual,First Owner,25.83,1498,99.0,5,215.0,3000.0,Ford
2011,110000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,7,180.0,1500.0,Mahindra
2005,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,46.3,5,62.0,3000.0,Maruti
2010,110000,Diesel,Individual,Manual,First Owner,17.0,1405,71.0,5,135.0,2500.0,Tata
2016,80000,Diesel,Individual,Manual,First Owner,21.19,1396,88.73,5,220.0,2750.0,Hyundai
2018,25000,Petrol,Individual,Manual,First Owner,18.16,1196,86.8,5,112.0,4000.0,Ford
2020,1000,Petrol,Individual,Manual,First Owner,20.3,1086,68.07,5,99.07,4500.0,Hyundai
2007,60000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,4,59.0,2500.0,Maruti
2015,80000,Diesel,Individual,Manual,First Owner,21.04,1461,83.8,8,200.0,1900.0,Renault
2017,120000,Diesel,Individual,Manual,First Owner,17.1,1956,170.0,5,350.0,2500.0,Jeep
2013,110000,Petrol,Individual,Manual,Second Owner,15.3,1193,65.3,5,100.03,2600.0,Tata
2010,110000,Diesel,Individual,Manual,Third Owner,20.4,1248,91.7,5,209.0,2000.0,Fiat
2007,200000,Diesel,Individual,Manual,Third Owner,12.8,2494,102.0,8,200.06,3400.0,Toyota
2013,80000,Diesel,Individual,Manual,Second Owner,19.33,1968,138.1,5,320.0,2500.0,Volkswagen
2019,24000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,190.0,2000.0,Maruti
2013,150000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,5,190.0,2000.0,Maruti
2015,60000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,72.0,4386.0,Renault
2014,116000,Diesel,Individual,Manual,First Owner,19.01,1461,108.45,5,248.0,2250.0,Renault
2018,30000,Diesel,Individual,Manual,First Owner,25.32,1198,77.0,6,190.0,2250.0,Mahindra
2014,33000,Diesel,Individual,Automatic,First Owner,11.3,2987,254.8,7,619.0,2400.0,Mercedes-Benz
2020,25000,Diesel,Individual,Manual,First Owner,21.66,1498,108.62,5,250.0,3000.0,Volkswagen
2014,60000,Diesel,Individual,Automatic,First Owner,17.68,1968,174.33,5,380.0,2500.0,Audi
2007,121000,Diesel,Individual,Manual,Second Owner,18.1,1493,110.0,5,235.36,2750.0,Hyundai
2010,120000,Diesel,Individual,Manual,Second Owner,16.8,1493,110.0,5,235.36,2750.0,Hyundai
2007,120000,Diesel,Individual,Manual,Second Owner,18.1,1493,110.0,5,235.36,2750.0,Hyundai
2011,110000,Petrol,Individual,Manual,First Owner,16.47,1198,73.9,5,110.0,3750.0,Volkswagen
2013,84000,Diesel,Individual,Automatic,Second Owner,16.96,1968,138.03,5,320.0,2500.0,Volkswagen
2004,120000,Petrol,Individual,Automatic,Third Owner,10.1,2354,152.0,5,215.0,3600.0,Honda
2015,73500,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,259.9,2750.0,Hyundai
2016,34000,Diesel,Individual,Manual,Second Owner,24.4,1120,71.0,5,180.4,2500.0,Hyundai
2019,23000,Diesel,Individual,Manual,First Owner,20.45,1461,108.5,5,240.0,1750.0,Nissan
2008,163000,Diesel,Individual,Manual,Third Owner,17.8,1399,68.0,5,159.85,2000.0,Ford
2017,50000,Diesel,Individual,Automatic,First Owner,11.36,2755,171.5,7,360.0,3400.0,Toyota
2019,10500,Diesel,Individual,Manual,First Owner,25.6,1498,97.9,5,200.0,1750.0,Honda
2000,280000,Diesel,Individual,Manual,Second Owner,14.8,1998,68.0,5,122.58,3000.0,Mitsubishi
2013,155000,Diesel,Individual,Manual,Second Owner,20.54,1598,103.6,5,250.0,2500.0,Volkswagen
2010,163000,Diesel,Individual,Manual,First Owner,17.8,1399,68.0,5,159.85,2000.0,Ford
2008,75000,Petrol,Individual,Manual,First Owner,17.7,1497,78.0,5,124.54,2700.0,Honda
2008,56000,Petrol,Individual,Manual,Third Owner,19.369999,1248,81.86,5,160.0,3000.0,Maruti
2014,120000,Diesel,Individual,Manual,Second Owner,26.0,1498,98.6,5,200.0,1750.0,Honda
2007,120000,Diesel,Individual,Manual,Third Owner,17.88,1396,52.8,5,85.0,2500.0,Tata
2007,175000,Diesel,Individual,Manual,Second Owner,18.7,1896,66.0,5,160.0,3000.0,Skoda
2009,80000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,5,90.0,3500.0,Maruti
2015,84000,Petrol,Individual,Manual,Second Owner,23.1,998,67.04,5,90.0,3500.0,Maruti
2010,50000,Petrol,Individual,Manual,Second Owner,15.6,1196,70.0,5,102.0,4000.0,Ford
2011,30000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,5,99.04,4500.0,Hyundai
2018,2388,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,114.7,4000.0,Hyundai
2014,80000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5,74.5,4000.0,Hyundai
2018,13000,Petrol,Individual,Manual,First Owner,20.4,1194,94.93,5,120.0,4250.0,Ford
2016,35000,Petrol,Individual,Manual,Second Owner,21.4,1197,83.1,5,115.0,4000.0,Maruti
2015,120000,Diesel,Individual,Manual,Second Owner,21.03,1461,65.0,5,160.0,2000.0,Mahindra
2014,50000,Petrol,Individual,Manual,Second Owner,17.57,1193,88.7,5,140.0,4000.0,Tata
2012,110000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.32,5,259.8,2750.0,Hyundai
2013,70000,Diesel,Individual,Manual,Second Owner,15.1,2179,140.0,7,330.0,2800.0,Mahindra
2011,100000,Diesel,Individual,Manual,Third Owner,20.3,1248,75.0,5,197.0,1750.0,Fiat
2015,20000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5,113.75,4000.0,Hyundai
2018,60000,Diesel,Individual,Automatic,First Owner,28.4,1248,74.02,5,190.0,2000.0,Maruti
2012,75000,Diesel,Individual,Manual,First Owner,23.08,1461,63.12,5,160.0,2000.0,Renault
2006,110000,Petrol,Individual,Manual,Third Owner,19.369999,1248,81.86,5,160.0,3000.0,Maruti
2006,90000,Petrol,Individual,Manual,Fourth & Above Owner,19.369999,1248,81.86,5,160.0,3000.0,Maruti
2006,110000,Diesel,Individual,Manual,Third Owner,16.8,1405,62.0,5,122.58,2500.0,Tata
2004,120000,Petrol,Individual,Manual,Fourth & Above Owner,14.4,1599,94.0,5,122.58,3500.0,Hyundai
2009,48000,Diesel,Individual,Manual,Second Owner,17.0,1405,71.0,5,135.0,2500.0,Tata
2014,72000,Petrol,Dealer,Manual,First Owner,18.6,1197,81.83,5,114.7,4000.0,Hyundai
2015,51000,Petrol,Dealer,Manual,First Owner,22.0,1197,81.8,5,113.0,4200.0,Maruti
2017,29000,Petrol,Dealer,Manual,First Owner,20.89,1197,81.8,5,113.0,4200.0,Maruti
2015,28000,Petrol,Dealer,Manual,First Owner,20.52,1197,81.8,5,113.0,4200.0,Maruti
2011,97000,Diesel,Dealer,Manual,First Owner,25.2,1248,74.0,5,190.0,2000.0,Maruti
2018,59000,Diesel,Dealer,Manual,First Owner,28.4,1248,74.02,5,190.0,2000.0,Maruti
2019,27000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,190.0,2000.0,Maruti
2014,69000,Diesel,Dealer,Manual,First Owner,15.1,2179,140.0,7,330.0,2800.0,Mahindra
2018,15000,Diesel,Individual,Manual,First Owner,25.1,1248,88.5,5,200.0,1750.0,Maruti
2019,35700,Diesel,Dealer,Manual,First Owner,28.4,1248,74.02,5,190.0,2000.0,Maruti
2012,120000,Diesel,Individual,Manual,Third Owner,22.32,1582,126.32,5,259.8,2750.0,Hyundai
2013,120000,Diesel,Individual,Manual,First Owner,22.07,1199,73.9,5,180.0,2000.0,Volkswagen
2013,80000,Diesel,Individual,Manual,First Owner,22.07,1199,73.9,5,180.0,2000.0,Volkswagen
2010,120000,Petrol,Individual,Manual,First Owner,20.92,998,67.1,5,90.0,3500.0,Maruti
2017,36000,Diesel,Individual,Manual,First Owner,27.39,1248,74.0,5,190.0,2000.0,Maruti
2014,120000,Diesel,Individual,Manual,First Owner,23.59,1364,67.04,5,170.0,2400.0,Toyota
2017,9000,Petrol,Individual,Manual,First Owner,16.8,796,34.2,8,59.0,2500.0,Maruti
2012,50000,Petrol,Individual,Manual,Second Owner,25.4,624,37.48,4,160.0,3000.0,Tata
2019,35000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,5,91.0,4250.0,Renault
2011,130000,Diesel,Individual,Manual,Second Owner,14.0,2498,112.0,7,260.0,2200.0,Mahindra
2010,70000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,5,160.0,2000.0,Ford
2012,90000,Diesel,Individual,Manual,Third Owner,19.3,1248,73.9,5,190.0,2000.0,Maruti
2018,35000,Petrol,Individual,Manual,First Owner,17.0,1198,108.5,5,170.0,4000.0,Tata
2012,80000,Petrol,Individual,Manual,First Owner,16.47,1198,73.9,5,110.0,3750.0,Volkswagen
2008,120000,Diesel,Individual,Manual,Second Owner,17.8,1248,75.0,5,190.0,2000.0,Maruti
2015,30000,Petrol,Individual,Manual,First Owner,17.71,1197,78.9,5,104.0,3100.0,Toyota
2016,60000,Diesel,Individual,Manual,First Owner,23.9,1582,126.2,5,259.9,2750.0,Hyundai
2007,200000,Diesel,Individual,Manual,Second Owner,16.6,1896,122.4,5,209.86,1900.0,Skoda
2017,101000,Diesel,Individual,Manual,First Owner,22.77,1498,98.59,5,205.0,3250.0,Ford
2007,110000,Diesel,Individual,Manual,First Owner,17.8,1399,68.0,5,159.85,2000.0,Ford
2014,136000,Diesel,Individual,Manual,Third Owner,12.99,2494,100.6,8,200.0,3400.0,Toyota
2011,250000,Diesel,Individual,Manual,Second Owner,14.8,2499,80.0,7,186.33,1800.0,Chevrolet
2012,74000,Diesel,Individual,Manual,Fourth & Above Owner,17.3,1998,163.7,5,380.0,2000.0,Chevrolet
2010,265000,Diesel,Individual,Manual,Fourth & Above Owner,14.8,2499,80.0,9,186.33,1800.0,Chevrolet
2015,22700,Petrol,Individual,Manual,First Owner,18.7,1199,88.7,5,110.0,4800.0,Honda
2011,36000,Petrol,Individual,Manual,Second Owner,15.37,1196,73.0,5,101.0,3000.0,Maruti
2015,57000,Diesel,Individual,Manual,Second Owner,26.59,1248,74.0,5,190.0,2000.0,Maruti
2018,33000,Diesel,Individual,Manual,First Owner,27.28,1047,69.0,5,140.0,3000.0,Tata
2012,59000,Petrol,Individual,Manual,First Owner,16.02,1373,93.7,7,130.0,4000.0,Maruti
2012,200000,Diesel,Individual,Manual,First Owner,20.54,1598,103.6,5,250.0,2500.0,Volkswagen
2011,80000,Petrol,Individual,Manual,Second Owner,15.6,1196,70.0,5,102.0,4000.0,Ford
2012,70000,LPG,Individual,Manual,First Owner,13.2,995,60.2,5,90.3,4200.0,Chevrolet
2018,50000,Petrol,Individual,Manual,First Owner,22.7,799,53.64,5,72.0,4386.0,Datsun
2011,118000,Diesel,Individual,Manual,Second Owner,21.1,1248,73.9,5,113.0,4500.0,Maruti
2014,250000,Diesel,Individual,Manual,Second Owner,19.1,1405,70.0,5,135.4,2500.0,Tata
2018,20000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,260.0,2750.0,Tata
2018,21871,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,260.0,2750.0,Tata
2016,120000,Diesel,Individual,Manual,First Owner,25.32,1198,77.0,6,190.0,2250.0,Mahindra
2014,100000,Diesel,Individual,Manual,First Owner,19.1,1405,70.0,5,135.4,2500.0,Tata
2012,50000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,195.0,2200.0,Mahindra
2014,50000,Diesel,Individual,Manual,First Owner,19.369999,1248,81.86,5,160.0,3000.0,Maruti
2015,70000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,69.0,3500.0,Maruti
2018,25000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,5,114.0,3500.0,Tata
2017,25000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5,69.0,3500.0,Maruti
2018,50000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5,69.0,3500.0,Maruti
2018,14000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,5,260.0,2750.0,Tata
2013,76000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,195.0,2200.0,Mahindra
2020,3000,Diesel,Individual,Automatic,First Owner,15.04,2755,174.5,7,450.0,2400.0,Toyota
2016,139000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,7,240.0,2800.0,Mahindra
2014,100000,Petrol,Individual,Manual,First Owner,15.04,1598,103.2,5,153.0,3800.0,Volkswagen
2015,60000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,259.9,2750.0,Hyundai
2013,37659,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,7,200.0,1750.0,Maruti
2012,89000,Diesel,Individual,Manual,Second Owner,23.2,1248,73.94,5,190.0,2000.0,Maruti
2018,5000,Petrol,Individual,Automatic,First Owner,23.84,1199,84.0,5,114.0,3500.0,Tata
2013,21000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5,113.75,4000.0,Hyundai
2017,10000,Petrol,Individual,Manual,Second Owner,23.95,998,67.05,5,90.0,3500.0,Maruti
2017,30000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,190.0,2000.0,Maruti
2015,19800,Petrol,Individual,Manual,First Owner,15.37,1196,73.0,7,101.0,3000.0,Maruti
2011,90000,Diesel,Individual,Manual,Third Owner,21.1,1248,73.9,5,113.0,4500.0,Maruti
2007,80000,Petrol,Individual,Manual,Second Owner,17.3,1061,64.0,5,84.34,3500.0,Maruti
2013,120000,Diesel,Individual,Manual,Third Owner,20.77,1248,88.76,7,200.0,1750.0,Maruti
2012,120000,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,5,190.0,2000.0,Maruti
2017,50000,Diesel,Individual,Manual,First Owner,24.0,1186,73.97,5,190.24,2250.0,Hyundai
2014,167000,Diesel,Individual,Manual,First Owner,25.1,1498,98.6,5,200.0,1750.0,Honda
2008,80000,Petrol,Individual,Manual,First Owner,16.0,995,63.0,5,90.3,4200.0,Chevrolet
2014,17000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,114.7,4000.0,Hyundai
2015,60000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,5,190.0,2000.0,Maruti
2006,198000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,5,90.0,3500.0,Maruti
2015,60000,Diesel,Individual,Manual,First Owner,24.4,1120,71.0,5,180.4,2500.0,Hyundai
2011,40000,Petrol,Individual,Manual,Second Owner,18.0,995,62.0,5,90.3,4200.0,Chevrolet
2011,90000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,62.0,3000.0,Maruti
2010,80000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,62.0,3000.0,Maruti
2003,164000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,5,62.0,3000.0,Maruti
2011,70000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,7,180.0,1500.0,Mahindra
2016,74000,Petrol,Dealer,Automatic,First Owner,13.7,1997,153.86,5,190.0,4300.0,Honda
2017,26500,Diesel,Dealer,Manual,First Owner,17.6,2179,147.94,7,320.0,3000.0,Tata
2016,45629,Petrol,Trustmark Dealer,Automatic,First Owner,18.9,1197,81.86,5,113.75,4000.0,Hyundai
2019,3500,Petrol,Dealer,Automatic,First Owner,18.15,998,118.35,5,171.6,4000.0,Hyundai
2019,35000,Diesel,Individual,Manual,First Owner,16.5,1493,70.0,7,195.0,2200.0,Mahindra
2018,15000,Petrol,Individual,Manual,First Owner,18.15,1198,82.0,6,115.0,3600.0,Mahindra
2018,14000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5,90.0,3500.0,Maruti
2019,20000,Petrol,Individual,Manual,First Owner,17.0,1197,110.0,5,200.0,3500.0,Mahindra
2017,68850,Petrol,Dealer,Manual,First Owner,18.9,998,67.1,5,90.0,3500.0,Maruti
2016,45775,Petrol,Dealer,Manual,First Owner,23.84,1199,84.0,5,114.0,3500.0,Tata
2012,70000,Petrol,Individual,Manual,Second Owner,16.2,995,62.1,5,90.3,4200.0,Chevrolet
2015,68203,Petrol,Dealer,Manual,First Owner,21.79,998,67.05,5,90.0,3500.0,Maruti
2014,30000,Petrol,Individual,Manual,Second Owner,18.9,1197,81.86,5,113.75,4000.0,Hyundai
2018,25000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,72.0,4386.0,Renault
2016,90000,Diesel,Individual,Manual,Second Owner,19.87,1461,83.8,5,200.0,1750.0,Renault
2008,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,35.0,8,59.82,3000.0,Maruti
2008,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.369999,1248,81.86,5,160.0,3000.0,Maruti
2014,31000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,5,111.8,4000.0,Hyundai
2014,70000,Diesel,Individual,Manual,First Owner,15.4,2179,120.0,7,280.0,2800.0,Mahindra
2015,20000,CNG,Individual,Manual,First Owner,21.94,1196,61.7,5,85.0,3000.0,Maruti
2008,29000,Petrol,Individual,Manual,First Owner,16.1,796,37.0,4,59.0,2500.0,Maruti
2012,82507,Diesel,Dealer,Manual,First Owner,13.93,2179,138.03,7,320.0,2700.0,Tata
2010,60000,Petrol,Individual,Manual,Second Owner,18.6,1199,79.4,5,108.0,4400.0,Chevrolet
2018,10000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,5,90.0,3500.0,Maruti
2004,70000,Petrol,Individual,Manual,Second Owner,19.369999,1248,81.86,5,160.0,3000.0,Hyundai
2008,59400,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796,37.0,4,59.0,2500.0,Maruti
2017,56800,Diesel,Individual,Manual,First Owner,12.4,2499,134.0,5,320.0,2800.0,Isuzu
2014,60000,Diesel,Individual,Automatic,First Owner,16.55,1968,147.51,5,320.0,2500.0,Audi
2019,2286,Petrol,Trustmark Dealer,Automatic,First Owner,18.15,998,118.35,5,171.6,4000.0,Hyundai
2018,15732,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,5,113.0,4200.0,Maruti
2019,13000,Diesel,Dealer,Manual,First Owner,18.06,2523,63.0,7,182.5,1800.0,Mahindra
2018,33000,Petrol,Dealer,Manual,First Owner,20.89,1197,81.8,5,113.0,4200.0,Maruti
2017,49523,Petrol,Dealer,Manual,First Owner,17.0,1497,118.0,5,146.0,4800.0,Honda
2018,48000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,5,200.0,1750.0,Maruti
2018,17000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,5,200.0,1750.0,Maruti
2018,36521,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,5,200.0,1750.0,Maruti
2017,90000,Petrol,Individual,Manual,First Owner,22.0,1197,81.8,5,113.0,4200.0,Maruti
1998,80000,Petrol,Individual,Manual,Third Owner,17.3,993,60.0,5,78.0,4500.0,Maruti
2017,35000,Petrol,Individual,Manual,Second Owner,25.17,799,53.3,5,72.0,4386.0,Renault
2018,22000,Petrol,Individual,Manual,First Owner,20.3,1199,84.0,5,114.0,3500.0,Tata
2017,70000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5,90.0,3500.0,Maruti
2016,52000,Diesel,Dealer,Automatic,First Owner,12.55,2982,168.5,7,360.0,3200.0,Toyota
2017,49000,Diesel,Dealer,Manual,First Owner,25.4,1186,73.97,5,190.25,2250.0,Hyundai
2015,50000,Diesel,Dealer,Manual,Second Owner,28.09,1248,88.5,5,200.0,1750.0,Maruti
2013,65000,Diesel,Dealer,Manual,First Owner,28.4,1248,74.0,5,190.0,2000.0,Maruti
2015,35000,Diesel,Dealer,Automatic,Second Owner,19.7,2143,134.1,5,300.0,3000.0,Mercedes-Benz
2007,58000,Diesel,Dealer,Manual,Second Owner,16.8,1493,110.0,5,235.36,2750.0,Hyundai
2011,56000,Diesel,Dealer,Manual,Second Owner,25.44,936,57.6,5,150.0,1750.0,Chevrolet
2010,61000,Diesel,Dealer,Manual,Second Owner,20.4,1248,91.7,5,209.0,2000.0,Fiat
2013,61000,Diesel,Dealer,Manual,Second Owner,21.64,1461,84.8,5,200.0,2000.0,Renault
2008,61000,Diesel,Dealer,Manual,Second Owner,17.1,1493,110.0,5,235.36,2750.0,Hyundai
2011,64481,Diesel,Dealer,Manual,Second Owner,20.5,1598,103.5,5,250.0,2500.0,Skoda
2011,65000,Diesel,Dealer,Manual,Second Owner,20.54,1598,103.6,5,250.0,2500.0,Volkswagen
2009,80000,Diesel,Dealer,Automatic,Second Owner,22.48,1995,187.74,5,400.0,2500.0,BMW
2014,70000,Diesel,Individual,Automatic,First Owner,11.74,2987,254.8,5,619.0,2400.0,Mercedes-Benz
2009,30000,Petrol,Individual,Manual,First Owner,18.0,995,62.0,5,90.3,4200.0,Chevrolet
2011,200000,Diesel,Individual,Manual,Second Owner,17.0,1405,71.0,5,135.0,2500.0,Tata
2014,230000,Diesel,Individual,Automatic,First Owner,15.73,1968,174.33,5,380.0,2500.0,Audi
2016,100000,Petrol,Individual,Manual,First Owner,20.3,998,68.05,5,94.14,3500.0,Hyundai
2011,95000,Diesel,Individual,Automatic,Second Owner,11.79,2179,120.0,8,290.0,2800.0,Mahindra
2006,140000,Petrol,Individual,Manual,Third Owner,17.7,1497,78.0,5,124.54,2700.0,Honda
2017,70000,Petrol,Individual,Manual,First Owner,17.3,1497,117.3,7,145.0,4600.0,Honda
2010,88000,Diesel,Individual,Manual,First Owner,18.8,1248,90.0,5,200.0,3000.0,Tata
2012,200000,Diesel,Individual,Manual,Fourth & Above Owner,15.1,2179,140.0,7,330.0,2800.0,Mahindra
2012,155000,Diesel,Individual,Automatic,Second Owner,16.07,1995,181.0,4,380.0,1750.0,BMW
2005,80000,Petrol,Individual,Manual,Second Owner,18.9,998,67.1,5,90.0,3500.0,Maruti
2013,80000,Petrol,Individual,Manual,Third Owner,16.95,1498,97.7,5,134.0,4000.0,Nissan
2014,40000,Diesel,Individual,Manual,First Owner,28.4,1248,74.0,5,190.0,2000.0,Maruti
2014,40000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,5,190.0,2000.0,Maruti
2017,47000,Diesel,Individual,Manual,Second Owner,26.0,1498,98.6,5,200.0,1750.0,Honda
2017,49060,Diesel,Individual,Manual,First Owner,22.0,1498,108.495,5,250.0,3000.0,Volkswagen
2013,18000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,69.0,3500.0,Maruti
2018,37161,Diesel,Dealer,Manual,First Owner,22.7,1498,89.84,5,204.0,2750.0,Ford
2016,80000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,259.9,2750.0,Hyundai
2012,28000,Petrol,Individual,Manual,Second Owner,25.4,624,37.5,4,160.0,3000.0,Tata
2013,100000,Petrol,Individual,Automatic,Second Owner,15.74,1591,121.3,5,154.9,4200.0,Hyundai
2014,120000,Diesel,Individual,Manual,Second Owner,20.14,1498,88.8,5,230.0,2500.0,Volkswagen
2013,70000,Diesel,Individual,Manual,Second Owner,18.2,1248,73.8,7,172.5,1750.0,Chevrolet
2015,74000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5,259.9,2750.0,Hyundai
2017,20000,Petrol,Individual,Automatic,First Owner,17.0,1591,121.3,5,151.0,4850.0,Hyundai
2012,68000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,5,190.0,2000.0,Maruti
2014,60175,Petrol,Individual,Manual,First Owner,18.2,1199,82.5,5,108.5,5000.0,Chevrolet
2017,49957,Diesel,Dealer,Manual,First Owner,25.83,1498,99.0,5,215.0,3000.0,Ford
2017,43235,Diesel,Dealer,Manual,First Owner,24.29,1498,99.0,5,215.0,3000.0,Ford
2018,50699,Diesel,Dealer,Manual,First Owner,22.77,1498,98.59,5,205.0,3250.0,Ford
2016,111000,Diesel,Individual,Manual,Second Owner,21.19,1396,88.73,5,220.0,2750.0,Hyundai
2018,48000,Petrol,Individual,Manual,Second Owner,21.1,998,100.5,5,150.0,4500.0,Maruti
2007,90000,Diesel,Individual,Manual,Fourth & Above Owner,17.8,1248,75.0,5,190.0,2000.0,Maruti
2015,80000,Diesel,Individual,Manual,First Owner,15.3,2956,83.83,7,250.0,2000.0,Tata
2017,100000,Petrol,Individual,Manual,First Owner,18.16,1196,86.8,5,112.0,4000.0,Ford
2011,90000,Diesel,Individual,Manual,Third Owner,20.0,1399,68.0,5,160.0,2000.0,Ford
2014,90000,Diesel,Individual,Manual,Third Owner,23.59,1364,67.06,5,170.0,2400.0,Toyota
2016,120000,Diesel,Individual,Manual,First Owner,13.68,2393,147.8,8,343.0,2800.0,Toyota
2009,82000,Petrol,Individual,Manual,Second Owner,14.53,1798,138.0,5,173.0,4000.0,Toyota
2008,80000,Diesel,Individual,Manual,Third Owner,13.5,1995,52.0,5,106.0,2200.0,Ambassador
